potentiometer0,potentiometer1,potentiometer2,potentiometer3,potentiometer4,potentiometer5,potentiometer6,encoder0,encoder1,encoder2,encoder3,encoder4,encoder5,encoder6
-0.9585996487752177,-0.4707973462570174,0.017216225084429153,-2.6530224341452153,-2.6172285404212197,-2.600470909289619,-2.6419405473081476,-0.934566518774279,-0.4682910760272258,0.01625677289,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9586530013136099,-0.47086734130645724,0.017224404468847425,-2.6530224341452153,-2.616676052526051,-2.6001065840277553,-2.641107596714398,-0.9345742415071533,-0.46829879876010005,0.01625677289,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9585996487752177,-0.47083234378173744,0.017228494161056568,-2.6530224341452153,-2.616583971210188,-2.6000155027122887,-2.6413852469123147,-0.934566518774279,-0.4682910760272258,0.01625677289,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9586530013136099,-0.47083234378173744,0.017224404468847425,-2.6531163779619624,-2.617596865684666,-2.6011084784978813,-2.642218197506064,-0.934566518774279,-0.46829879876010005,0.01625677289,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9586530013136099,-0.47083234378173744,0.017232583853265704,-2.6529284903284664,-2.616491889894327,-2.6000155027122887,-2.6410150466484272,-0.934566518774279,-0.46829879876010005,0.01625677289,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9586530013136099,-0.47083234378173744,0.017224404468847425,-2.6533042655954593,-2.616491889894327,-2.599924421396824,-2.641107596714398,-0.934566518774279,-0.46829879876010005,0.01625677289,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9586530013136099,-0.47083234378173744,0.017216225084429153,-2.6531163779619624,-2.6160314833150196,-2.5992868521885617,-2.6407373964505108,-0.934566518774279,-0.46829879876010005,0.01625677289,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9586530013136099,-0.47083234378173744,0.017228494161056568,-2.6530224341452153,-2.616491889894327,-2.599924421396824,-2.641292696846343,-0.9345742415071533,-0.46829879876010005,0.01625677289,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9584929436984331,-0.47083234378173744,0.01722031477663829,-2.6530224341452153,-2.616583971210188,-2.599924421396824,-2.641200146780371,-0.934566518774279,-0.46829879876010005,0.01625677289,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9586530013136099,-0.47083234378173744,0.01722031477663829,-2.6529284903284664,-2.616583971210188,-2.6000155027122887,-2.641292696846343,-0.9345742415071533,-0.46829879876010005,0.01625677289,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9587063538520024,-0.47086734130645724,0.017232583853265704,-2.6532103217787104,-2.616583971210188,-2.6000155027122887,-2.6413852469123147,-0.934566518774279,-0.46829879876010005,0.01625677289,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9586530013136099,-0.47083234378173744,0.017228494161056568,-2.6530224341452153,-2.616491889894327,-2.6000155027122887,-2.6410150466484272,-0.9345742415071533,-0.46829879876010005,0.01625677289,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9588130589287871,-0.4709373363558971,0.017228494161056568,-2.6533042655954593,-2.616676052526051,-2.5997422587658914,-2.641107596714398,-0.934566518774279,-0.46829879876010005,0.01625677289,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9586530013136099,-0.47086734130645724,0.017228494161056568,-2.6531163779619624,-2.6168602151577742,-2.600197665343221,-2.641755447176203,-0.934566518774279,-0.46829879876010005,0.01625677289,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9586530013136099,-0.47083234378173744,0.017228494161056568,-2.6529284903284664,-2.616583971210188,-2.6001065840277553,-2.6413852469123147,-0.934566518774279,-0.46829879876010005,0.01625677289,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9588664114671792,-0.47083234378173744,0.017236673545474847,-2.6530224341452153,-2.616399808578466,-2.599560096134959,-2.6413852469123147,-0.9345742415071533,-0.46829879876010005,0.01625677289,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9585996487752177,-0.47090233883117727,0.017232583853265704,-2.6530224341452153,-2.616583971210188,-2.599924421396824,-2.641200146780371,-0.934566518774279,-0.46829879876010005,0.01625677289,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9586530013136099,-0.47083234378173744,0.017236673545474847,-2.6530224341452153,-2.616676052526051,-2.599924421396824,-2.6413852469123147,-0.934566518774279,-0.46829879876010005,0.01625677289,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9586530013136099,-0.47090233883117727,0.017224404468847425,-2.6531163779619624,-2.616491889894327,-2.599833340081357,-2.6410150466484272,-0.934566518774279,-0.46829879876010005,0.01625677289,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9585996487752177,-0.4707973462570174,0.017224404468847425,-2.6530224341452153,-2.616583971210188,-2.599833340081357,-2.6413852469123147,-0.934566518774279,-0.46829879876010005,0.01625677289,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9586530013136099,-0.47083234378173744,0.017224404468847425,-2.6531163779619624,-2.617596865684666,-2.6011084784978813,-2.642310747572035,-0.934566518774279,-0.46829879876010005,0.01625677289,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9585462962368256,-0.47090233883117727,0.01722031477663829,-2.6530224341452153,-2.616491889894327,-2.599833340081357,-2.6413852469123147,-0.934566518774279,-0.46829879876010005,0.01625677289,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9586530013136099,-0.47083234378173744,0.017232583853265704,-2.6529284903284664,-2.616399808578466,-2.5997422587658914,-2.641107596714398,-0.934566518774279,-0.46829879876010005,0.01625677289,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9585462962368256,-0.47090233883117727,0.017224404468847425,-2.6530224341452153,-2.616676052526051,-2.6000155027122887,-2.641292696846343,-0.934566518774279,-0.46829879876010005,0.01625677289,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9585462962368256,-0.4707973462570174,0.017212135392220017,-2.6528345465117185,-2.616583971210188,-2.599924421396824,-2.6413852469123147,-0.934566518774279,-0.46829879876010005,0.016255476600000002,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9587063538520024,-0.4707623487322976,0.01722031477663829,-2.6532103217787104,-2.616399808578466,-2.6000155027122887,-2.6413852469123147,-0.9345742415071533,-0.46829879876010005,0.016255476600000002,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9587063538520024,-0.47090233883117727,0.01722031477663829,-2.6530224341452153,-2.616491889894327,-2.600197665343221,-2.641200146780371,-0.9345742415071533,-0.46829879876010005,0.016255476600000002,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9586530013136099,-0.47083234378173744,0.017224404468847425,-2.6532103217787104,-2.616583971210188,-2.6001065840277553,-2.641200146780371,-0.934566518774279,-0.46829879876010005,0.016255476600000002,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9587063538520024,-0.4709373363558971,0.017236673545474847,-2.6532103217787104,-2.616399808578466,-2.599924421396824,-2.641200146780371,-0.934566518774279,-0.46829879876010005,0.016255476600000002,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9585462962368256,-0.47083234378173744,0.017216225084429153,-2.6528345465117185,-2.616491889894327,-2.599833340081357,-2.641200146780371,-0.934566518774279,-0.46829879876010005,0.016255476600000002,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9586530013136099,-0.47083234378173744,0.017240763237683983,-2.6531163779619624,-2.616491889894327,-2.599833340081357,-2.641107596714398,-0.9345742415071533,-0.46829879876010005,0.016255476600000002,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9587063538520024,-0.47090233883117727,0.017228494161056568,-2.6531163779619624,-2.616491889894327,-2.600197665343221,-2.6410150466484272,-0.934566518774279,-0.46829879876010005,0.016255476600000002,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9585996487752177,-0.47086734130645724,0.017228494161056568,-2.6532103217787104,-2.616676052526051,-2.599833340081357,-2.641200146780371,-0.934566518774279,-0.46829879876010005,0.016255476600000002,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9585996487752177,-0.47086734130645724,0.017228494161056568,-2.6531163779619624,-2.616399808578466,-2.6000155027122887,-2.6413852469123147,-0.934566518774279,-0.46829879876010005,0.016255476600000002,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9586530013136099,-0.47083234378173744,0.017224404468847425,-2.6530224341452153,-2.6169522964736354,-2.600561990605086,-2.641662897110232,-0.9345742415071533,-0.46829879876010005,0.016255476600000002,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9587063538520024,-0.47090233883117727,0.017224404468847425,-2.6528345465117185,-2.6160314833150196,-2.5993779335040283,-2.6407373964505108,-0.934566518774279,-0.46829879876010005,0.016255476600000002,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9585996487752177,-0.4707973462570174,0.017216225084429153,-2.6527406026949714,-2.616583971210188,-2.6000155027122887,-2.6414777969782874,-0.9345742415071533,-0.46829879876010005,0.016255476600000002,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9586530013136099,-0.47090233883117727,0.017232583853265704,-2.6532103217787104,-2.6161235646308807,-2.5996511774504256,-2.6408299465164826,-0.934566518774279,-0.46829879876010005,0.016255476600000002,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9587597063903945,-0.47090233883117727,0.017228494161056568,-2.6530224341452153,-2.616491889894327,-2.5997422587658914,-2.641107596714398,-0.9345742415071533,-0.46829879876010005,0.016255476600000002,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9585996487752177,-0.47083234378173744,0.017224404468847425,-2.6532103217787104,-2.6170443777894965,-2.600835234551483,-2.6420330973741195,-0.934566518774279,-0.46829879876010005,0.016255476600000002,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9588664114671792,-0.47090233883117727,0.017236673545474847,-2.6531163779619624,-2.616676052526051,-2.6001065840277553,-2.641107596714398,-0.9345742415071533,-0.46829879876010005,0.016255476600000002,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9586530013136099,-0.47083234378173744,0.017224404468847425,-2.6530224341452153,-2.616307727262604,-2.599560096134959,-2.6407373964505108,-0.934566518774279,-0.46829879876010005,0.016255476600000002,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9585462962368256,-0.47083234378173744,0.01722031477663829,-2.6532103217787104,-2.616583971210188,-2.5996511774504256,-2.6409224965824545,-0.9345742415071533,-0.46829879876010005,0.016255476600000002,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9587597063903945,-0.47090233883117727,0.017232583853265704,-2.6528345465117185,-2.616676052526051,-2.5997422587658914,-2.641200146780371,-0.934566518774279,-0.46829879876010005,0.016255476600000002,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9587597063903945,-0.47090233883117727,0.017236673545474847,-2.6532103217787104,-2.616676052526051,-2.6000155027122887,-2.641107596714398,-0.9345742415071533,-0.46829879876010005,0.016255476600000002,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9585996487752177,-0.47083234378173744,0.01722031477663829,-2.6530224341452153,-2.616583971210188,-2.6000155027122887,-2.6413852469123147,-0.934566518774279,-0.46829879876010005,0.016255476600000002,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9587063538520024,-0.47083234378173744,0.017232583853265704,-2.6532103217787104,-2.616583971210188,-2.599833340081357,-2.6410150466484272,-0.9345742415071533,-0.46829879876010005,0.016255476600000002,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9587063538520024,-0.47090233883117727,0.017228494161056568,-2.6530224341452153,-2.616583971210188,-2.599833340081357,-2.641107596714398,-0.934566518774279,-0.46829879876010005,0.016255476600000002,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9585462962368256,-0.47083234378173744,0.017228494161056568,-2.6531163779619624,-2.616676052526051,-2.599833340081357,-2.641200146780371,-0.934566518774279,-0.46829879876010005,0.016255476600000002,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9586530013136099,-0.47090233883117727,0.017228494161056568,-2.6527406026949714,-2.617688947000527,-2.600835234551483,-2.6424958477039797,-0.934566518774279,-0.46829879876010005,0.016255476600000002,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9588664114671792,-0.47083234378173744,0.017224404468847425,-2.6530224341452153,-2.616491889894327,-2.599833340081357,-2.6413852469123147,-0.934566518774279,-0.46829879876010005,0.016255476600000002,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9586530013136099,-0.4709373363558971,0.017228494161056568,-2.6531163779619624,-2.616583971210188,-2.599833340081357,-2.6410150466484272,-0.934566518774279,-0.46829879876010005,0.016255476600000002,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9587597063903945,-0.47090233883117727,0.017224404468847425,-2.6531163779619624,-2.616583971210188,-2.599924421396824,-2.6413852469123147,-0.934566518774279,-0.46829879876010005,0.016255476600000002,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9588664114671792,-0.4709373363558971,0.017224404468847425,-2.6531163779619624,-2.616676052526051,-2.6001065840277553,-2.641200146780371,-0.9345742415071533,-0.46829879876010005,0.016255476600000002,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9585996487752177,-0.47086734130645724,0.017228494161056568,-2.6531163779619624,-2.616583971210188,-2.6000155027122887,-2.641292696846343,-0.934566518774279,-0.46829879876010005,0.016255476600000002,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9587597063903945,-0.4709723338806171,0.017224404468847425,-2.6529284903284664,-2.616583971210188,-2.599833340081357,-2.641200146780371,-0.934566518774279,-0.46829879876010005,0.016255476600000002,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9587597063903945,-0.4707973462570174,0.017232583853265704,-2.6532103217787104,-2.616583971210188,-2.6001065840277553,-2.641107596714398,-0.934566518774279,-0.46829879876010005,0.016255476600000002,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
-0.9585462962368256,-0.47083234378173744,0.017228494161056568,-2.6530224341452153,-2.616491889894327,-2.599924421396824,-2.6410150466484272,-0.9345742415071533,-0.46829879876010005,0.016255476600000002,-2.6702200710100703,-2.6702200710100703,-2.6703542124785224,-2.6702200710100703
